,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_291,528.6099870940546,965.345372378826,589.7757883028855,208356718.66409555,589.2887219126908,1.826195864526986,0.0034547131327695747,-1.4015457425077955,243609.01914904188,400712.08008289395,208356718.66409558,347261.19777349266,125014031198.45734,158122676.9229209,6372459.620777899,8751987.252070973,221656.42671050347,81308.62094724251,1
signal_292,528.8999041145544,965.955724000931,590.047642025494,208550539.41708857,589.5627467554359,1.8263488355477462,0.003453108653149193,-1.4011158103076622,243702.6668398942,408573.7407092946,208550539.41708863,347584.23236181436,125130323650.25314,158238303.14875856,11870432.48162166,8760441.476438874,224786.46262670495,80544.23441660914,1
signal_293,530.7927637890479,967.481603056192,592.2132135730975,210083628.74001142,591.7257652268933,1.8227106114820673,0.0034339402038390723,-1.4038701234946251,244620.8392898528,415908.0099144331,210083628.74001145,350139.3812333524,126050177244.00688,114524052.56110168,32963860.338656146,8668302.695354227,223023.22037794598,81873.01911508082,1
signal_294,531.7850938013196,968.397130489349,593.1264848403525,210731022.63441935,592.6367952273682,1.8210309799528759,0.00342437387053431,-1.4058149773113904,245011.1847446863,417591.14951092895,210731022.63441932,351218.37105736556,126438613580.65161,193501398.76243925,1733519.2506217794,8586281.223112216,226015.05410225416,82708.94716156405,1
signal_295,531.3158658725023,966.871251434088,592.4706005806041,210264771.32607776,591.9808151819306,1.8197673239934908,0.0034250197309751954,-1.4069404620552186,244631.94401272602,433106.454604231,210264771.32607788,350441.28554346313,126158862795.64668,194891771.31201,1233911.645281279,8725478.993379753,223542.46379919618,84994.89002993636,1
signal_296,532.244122377336,969.312657922506,593.518906814781,211009299.4268989,593.0279636842585,1.8211805770497715,0.0034217016223969505,-1.4068160887991705,245069.43051506055,434474.90035839524,211009299.4268989,351682.1657114982,126605579656.13934,152879621.14220676,5967489.554485979,8775056.334675722,224300.5211960622,88981.5179091423,1
signal_297,532.9691625353197,971.14371278882,594.2532914340142,211534802.51131588,593.765950678823,1.8221386546439498,0.0034188444336555723,-1.4057507035961025,245387.6819033893,429952.3858588764,211534802.51131594,352558.0041855266,126920881506.78955,167824454.3792607,5031385.314830372,8463480.426206265,222639.74301905523,86720.02546312293,1
signal_298,533.4284521309535,971.754064410925,594.9216410252556,212009619.64703047,594.4319692600526,1.8217139721905296,0.003415104621647197,-1.4050881778186757,245614.96373084537,434786.0537965676,212009619.6470305,353349.36607838416,127205771788.21829,84567214.02809116,86559264.53970283,8849210.971939491,228152.24409608374,89739.24663908608,1
signal_299,532.5248841235042,973.890295088291,593.9061845810122,211287230.63040757,593.4183889837022,1.8288165006434225,0.003434236699855851,-1.4046576315169492,245203.59507166184,432291.7435891986,211287230.63040757,352145.3843840126,126772338378.24454,162216610.95997456,9845937.617443416,8835888.247842778,227440.68916563786,80854.74370605175,1
signal_300,514.929725130548,948.560702770948,575.1474027176203,198149533.9507029,574.6731447102532,1.842116810270495,0.0035774140049954794,-1.3891204944938287,237434.57932996578,372872.6403722624,198149533.9507029,330249.2232511715,118889720370.42175,181705843.40195566,1583489.101894534,8499617.092560662,206378.91124753183,68210.26023944582,1
signal_301,517.3686019000908,951.002109259367,577.7765010261236,199966119.93757132,577.3013654605529,1.8381519592930677,0.003552886573600062,-1.3897529833893032,238557.95320081853,369065.2387939278,199966119.93757132,333276.8665626189,119979671962.54279,124461206.16946572,16034603.542085608,8551462.717302293,208255.76614966887,69903.97213665559,1
signal_302,522.3124232133727,959.547031968832,582.9971558376566,203595243.71903163,582.5164428566683,1.837113170821216,0.003517268763241205,-1.3943086932195616,240726.680197909,391654.26089323364,203595243.71903163,339325.40619838604,122157146231.41896,185063870.7786605,2089665.2015724243,8659061.847116826,220591.34862070816,73640.84337545335,1
signal_303,522.556329668363,957.715977102518,583.2019804703298,203739081.46756607,582.722177181611,1.8327516532243064,0.0035072805536341903,-1.3942641227033548,240790.49382453779,402460.84142914275,203739081.46756613,339565.1357792769,122243448880.53969,141793140.93149155,16219718.567267884,8771094.710464943,213343.76526021567,73437.86627350649,1
signal_304,523.4522682805359,959.547031968832,584.2602456952012,204477926.64878005,583.7778211054557,1.8331127594896162,0.0035019673627762152,-1.3954272164635406,241227.09445200264,407288.6428326494,204477926.64878005,340796.5444146334,122686755989.26804,186364748.92387843,1791705.5677410003,8355891.983199461,219838.78191487325,71402.5291518315,1
signal_305,523.3083136101067,961.072911024094,584.140136818153,204394670.49598646,583.6589622030809,1.8365328545881767,0.0035094662301820303,-1.394321914790675,241112.109751188,417049.3721162005,204394670.4959864,340657.78415997734,122636802297.59186,110365885.98900725,33746698.33972258,8817568.28317639,226149.14719553333,75019.99670705301,1
signal_306,523.9552863295377,959.547031968832,584.6725165477229,204768682.81533715,584.192723358963,1.831352897860319,0.003495246532751849,-1.3948500941854292,241361.88035440678,415337.4482702006,204768682.81533718,341281.138025562,122861209689.2023,164071797.9763753,3622703.912592984,8373807.757935121,225224.83415367838,73457.41993132845,1
signal_307,524.8583591235181,960.767735213041,585.683910253112,205477022.95323795,585.202276928297,1.8305276433387958,0.00348766026399135,-1.3977622712933107,241906.03035671264,387815.5549434819,205477022.95323798,342461.7049220633,123286213771.94281,127894834.78472577,21146351.20187467,8620848.908044674,207508.49407497252,75922.34697910158,1
signal_308,526.3389704334736,961.072911024094,587.1428210672003,206502616.11303577,586.6609130111359,1.8259581087689352,0.0034691676112546684,-1.3986729786330423,242443.19818603285,407697.48437230976,206502616.11303574,344171.02685505955,123901569667.82147,147085916.35972467,12738609.18941798,8479809.94854945,209760.6375862248,76555.03248683922,1
signal_309,528.2348818660776,966.260899811983,589.4792281111104,208148206.3859911,588.9937837617517,1.8292258481653194,0.003462902415121233,-1.3979993755575495,243444.00026339418,400069.4114416947,208148206.38599116,346913.6773099853,124888923831.59468,85051771.59625982,83414445.75136916,8798785.759417556,229848.81454242126,77243.66364147497,1
signal_310,526.3613365800679,963.819493323565,587.1123676090364,206481024.25615618,586.6302416573211,1.8310985749557476,0.0034787862399866987,-1.3979444963205914,242295.24835314343,430825.6546807005,206481024.2561562,344135.04042692704,123888614553.69371,128084099.4775547,23398923.413368348,8683521.965025097,222376.62899481575,77427.03636139193,1
signal_311,529.2427316885194,965.955724000931,590.4660065078292,208844475.45012695,589.9780722621914,1.825165781529211,0.0034486364615837458,-1.4014295997291186,243902.0084370734,399203.1901844407,208844475.45012692,348074.12575021153,125306685270.07614,186082308.2612422,3639400.3721004585,8764548.814517856,226711.94317721686,81205.93268620578,1
signal_312,528.6697573968271,965.345372378826,589.8063840102434,208380395.47256368,589.3222031460714,1.8259893986222933,0.003453932011570845,-1.4015412717287168,243593.77983550009,409872.37699079316,208380395.47256368,347300.6591209395,125028237283.53821,144745729.13469395,15942687.665251903,8685541.900672816,225536.89092808941,78374.50838545826,1
signal_313,532.6578832080463,971.14371278882,594.1247952610046,211442143.9267701,593.6358927922768,1.8232034921550373,0.0034228414703531716,-1.4039995445470859,245446.22338562596,408786.97035297734,211442143.9267701,352403.5732112835,126865286356.06201,109340839.66141416,38180795.4615162,8766991.090387942,226735.30895306464,87021.43503315725,1
signal_314,531.5851902321974,970.533361166716,592.893681334631,210565738.4517966,592.4043360912046,1.825734386510627,0.003434509501126513,-1.405324714756624,244918.7776408461,418230.41363023006,210565738.4517966,350942.897419661,126339443071.07794,192220338.4326649,2031648.3113678196,8519735.952078935,229194.02661049092,82188.88842290256,1
signal_315,530.9972315824529,967.786778867245,592.1289859418486,210022488.8888265,591.6396550953777,1.8225834737086906,0.0034323784858107708,-1.4070652130159989,244490.1996800969,436837.45128814667,210022488.88882655,350037.48148137756,126013493333.29593,193479107.13342196,1540626.4269542377,8637841.709385272,226623.72671867957,87033.48034020816,1
signal_316,532.7797059257329,971.14371278882,594.1903713694007,211487029.6072588,593.6988990041708,1.822786607649416,0.0034212763500107947,-1.4065636482509478,245355.99031608622,433142.4790908703,211487029.60725883,352478.3826787647,126892217764.35529,187568650.17333323,3876885.9786071638,8804240.141520161,227144.20784567803,87549.84466083287,1
signal_317,532.4818984903395,970.838536977768,593.7582020387792,211182502.68012828,593.2713020197536,1.8232329394299236,0.003424028017851956,-1.4051495649187862,245163.31340909735,434342.5611889526,211182502.68012834,351970.8378002139,126709501608.07701,164725837.2055351,3175839.4727923498,8465856.09827073,232893.89642409811,83772.9922127091,1
signal_318,531.5724879862864,968.702306300402,593.0585207992779,210683647.71782148,592.5701754754755,1.822333413021542,0.0034281936221435055,-1.404992015736418,244815.65589647257,441268.7523681788,210683647.7178215,351139.41286303586,126410188630.6929,82902516.84360455,82078024.31324017,8850302.304786908,237470.12260888587,85991.28418552529,1
signal_319,532.4002706673244,972.059240221977,593.7274473106334,211159990.41470683,593.2396795207185,1.8258053081069483,0.003429384635395539,-1.4058671860705458,245166.4929940601,428192.90565482195,211159990.41470695,351933.3173578449,126695994248.82413,123280801.5767115,15572542.240296148,8778487.594708703,216381.9501887948,82204.61149534784,1
signal_320,514.1497533265749,945.814120471478,574.2717125362169,197546696.19705433,573.7983039899623,1.8395693362721908,0.003577886256620924,-1.38897615027779,237058.88342392008,377366.0067358124,197546696.1970544,329244.4936617573,118528017718.2326,181891070.24242666,1389967.3327137013,8442342.091021731,204310.33328274873,65119.282263404515,1
signal_321,517.2096494587263,951.002109259367,577.5682755252675,199822055.83721828,577.0933717594555,1.8387168728476277,0.003555070704446242,-1.3899844053631762,238469.10847033604,370033.7236469076,199822055.83721825,333036.75972869707,119893233502.331,122705498.85897824,16763708.039549485,8500013.027547102,206725.9555904647,68180.94211553189,1
signal_322,522.1041474287708,957.105625480413,582.7376778989228,203413988.6510105,582.2570861898985,1.8331699339948035,0.0035111192719358693,-1.3945614096627295,240607.90296661927,394180.41450557637,203413988.6510105,339023.31441835087,122048393190.6063,186024598.28476638,1785658.4067118824,8612531.573566493,221431.37408536123,72033.35316133688,1
signal_323,523.3724139433106,959.24185615778,584.176376592622,204420517.72146153,583.6958650436909,1.832809354490894,0.003501921969256515,-1.3948649237907578,241220.0846721577,395515.86889084545,204420517.72146153,340700.86286910257,122652310632.87692,150605490.27502096,13546541.090130385,8813446.260614496,207845.9242553964,75055.17962259061,1
signal_324,523.7706683767339,960.462559401989,584.582499525155,204703568.38161063,584.09983219425,1.8337463653294053,0.0035010482183214617,-1.395618057536978,241378.1890755232,404846.2709129585,204703568.38161063,341172.61396935105,122822141028.96637,160853640.7651372,2732304.7817064924,8376781.084696297,218645.96490058966,73544.39342939615,1
signal_325,523.1450445511937,959.24185615778,583.9058973519061,204230695.64377123,583.4247961302457,1.8336059304178518,0.003504966642646693,-1.3944419155207164,241015.58677982594,419895.17892505473,204230695.6437713,340384.4927396188,122538417386.26279,166725422.5798002,8283963.037415795,8807613.593606196,219240.18992826223,73877.89805183712,1
signal_326,524.1762911858161,960.157383590937,585.0348295653073,205022432.10527933,584.5545770146692,1.831745158520665,0.003494521193197818,-1.3955864075019593,241516.60377563562,414441.44195358874,205022432.1052794,341704.053508799,123013459263.1676,160273432.73744446,2497488.449771459,8421328.435316218,224384.9456641987,74585.57197859373,1
signal_327,524.8820035424332,959.547031968832,585.6521490426809,205454758.76615655,585.1705716657275,1.8281195116099254,0.003482915206221457,-1.397677542055149,241891.48668736836,389462.9744491149,205454758.76615658,342424.59794359433,123272855259.69391,126465245.97042783,24692582.030118868,8585202.082660131,209287.22178578985,75841.74880486829,1
signal_328,527.4612611850599,965.345372378826,588.5676416232072,207505850.21698418,588.0842488070681,1.8301730258065991,0.003469777139073124,-1.3983254658059638,243037.1004704966,406060.2834812055,207505850.21698418,345843.0836949736,124503510130.19052,159582551.21998924,9048808.858083447,8474441.14139361,214071.0240810971,79433.37736440066,1
signal_329,527.898418827951,964.735020756722,589.1864267220851,207941482.53637308,588.7012294539751,1.827501250900965,0.0034618426305545943,-1.3986520254430086,243327.93544169675,400541.5686550708,207941482.53637314,346569.1375606219,124764889521.82388,84605042.37128565,81642776.4913792,8828191.691981873,229383.84277478303,77910.021299013,1
signal_330,527.6257951034108,965.345372378826,588.6365302243946,207554328.89824957,588.1529405665525,1.8296023078053365,0.0034676134578423097,-1.3993667098873976,242986.97061394306,420891.8196716698,207554328.89824957,345923.8814970826,124532597338.94974,120969079.11925617,28976666.528988868,8661934.64407959,216177.03091693972,84001.83763103855,1
signal_331,529.0563000112772,965.345372378826,590.1940043995072,208652361.75856876,589.7066527217421,1.8246552821660926,0.0034488867860135086,-1.4018740724500105,243795.1972846004,399094.2991892169,208652361.75856876,347753.9362642813,125191417055.14127,192819994.65014055,1519998.1262444835,8731642.727751607,222428.46098719264,78460.30505714318,1
signal_332,529.2183042107522,966.260899811983,590.3473913525767,208762796.56691682,589.862691037664,1.8258266808307257,0.0034500444642663404,-1.4011315178255386,243824.45592973096,407563.7148915885,208762796.56691688,347937.9942781948,125257677940.15012,127725809.77501506,16403706.671695389,8636209.938876301,222708.65037412453,80615.34774268561,1
signal_333,531.6398608585696,968.091954678297,592.8587305853747,210542011.85322487,592.3709590186778,1.8209544203756298,0.003425165331724538,-1.4039876809423726,244908.83271035165,412364.5964536794,210542011.8532249,350903.3530887082,126325207111.93494,122262301.24373539,27624072.70642907,8783328.625939487,223077.10380332463,82305.10107952115,1
signal_334,532.0322727953891,970.228185355663,593.3764310541762,210909202.11277196,592.8872884913454,1.823626563587801,0.0034276615476842285,-1.404668203112861,245117.14825965784,417896.6459622589,210909202.11277193,351515.3368546199,126545521267.66315,191444529.3617806,2309958.703719096,8491205.048801832,236833.82757770567,82619.9105477673,1
signal_335,530.4173841285706,966.566075623035,591.4919870595215,209571047.06071585,591.0034504421496,1.8222745040889234,0.0034355482278974727,-1.4069584739508474,244233.77765459343,440459.0608714436,209571047.06071582,349285.0784345264,125742628236.42952,191669505.48568237,1906247.6294411966,8532917.07356958,229971.5937337731,86420.2641562978,1
signal_336,532.4002572544416,970.533361166716,593.7588116656345,211180033.62982976,593.2678338797604,1.8229393166932382,0.0034240015699730014,-1.4068652638838535,245182.9797690365,433225.63707985665,211180033.62982982,351966.72271638305,126708020177.8979,195864865.90074494,1238185.9169458882,8762898.949845672,224158.53223043165,84959.17419856993,1
signal_337,533.1138734388352,971.14371278882,594.6452334368284,211813809.36509106,594.1573996917695,1.821644044872602,0.0034169886315697263,-1.405897439617343,245568.58800002065,427083.1068292656,211813809.3650911,353023.01560848515,127088285619.05466,162848600.02364832,2351386.9577479856,8543031.677314231,223862.31871482485,86104.53388318178,1
signal_338,532.7710458648702,970.228185355663,594.2525359835079,211532727.93861485,593.7630390689185,1.8210978109379983,0.0034181621262501824,-1.4047375286387835,245343.92765568112,438941.3301144364,211532727.9386149,352554.54656435817,126919636763.16893,128452792.78623424,24842049.75539528,8913281.213281112,232556.10431851877,87388.99376270513,1
signal_339,532.8549692129095,970.838536977768,594.048028821105,211388132.4440515,593.5600677887784,1.8219564291796182,0.003419235128595808,-1.405334176298239,245296.7189898798,427417.76695827255,211388132.4440515,352313.5540734192,126832879466.43091,128011633.40253876,26134885.81653671,8722910.915929135,215581.803978381,82589.7119142935,1
signal_340,514.5825943519175,948.255526959896,574.7928040665645,197905245.54075834,574.318792920155,1.8427664234429864,0.0035810896903029302,-1.389078984376507,237280.97776126224,375585.34311412665,197905245.5407584,329842.075901264,118743147324.45502,183001235.56514114,1201784.3004067834,8407774.21802782,202136.4053559021,66816.98316301641,1
signal_341,517.641212211748,952.527988314629,578.1203823453582,200204245.82280627,577.6449974145111,1.8401316700513886,0.0035548399676080243,-1.3894321332821737,238696.0273829249,369101.81131949206,200204245.8228063,333673.7430380105,120122547493.68376,132921344.26450542,15686390.613819245,8484408.546874061,206832.96802420702,70467.20366104084,1
signal_342,521.9630103226006,957.410801291466,582.475047707307,203230648.0989564,581.9946278374002,1.8342502866242107,0.0035141384549271944,-1.39506694739576,240495.8156983895,395417.20632344973,203230648.09895644,338717.74683159404,121938388859.37387,186940896.9830311,1505301.5216148086,8550387.186263189,218063.89339811652,70452.1030805271,1
signal_343,523.1893084566792,960.157383590937,583.8986629964849,204226261.90140963,583.4184631711753,1.8352006970923018,0.00350771827219833,-1.3940804268492535,241091.60706743898,398285.2210498267,204226261.90140963,340377.103169016,122535757140.8458,156478312.67819118,11607550.986224081,8807093.909497887,212948.16413234762,73499.59320518863,1
signal_344,523.6923265056809,960.462559401989,584.5439597122173,204676574.4069243,584.0613187085244,1.8340206850282543,0.0035020957768575577,-1.3954167872142742,241357.61205726513,405707.2890625681,204676574.4069244,341127.62401154067,122805944644.15463,156442406.34063005,2404682.9878289565,8414203.404448679,220134.46632366854,74547.83928241872,1
signal_345,524.2096129182975,960.462559401989,585.06286711276,205040430.64288455,584.5802349305648,1.8322108861282658,0.003495187499382678,-1.3954016663026987,241517.56288432516,416961.8453590302,205040430.6428846,341734.0510714743,123024258385.73074,181449038.77635548,3621286.1984335417,8804417.976719394,216172.60662724904,77210.28473927731,1
signal_346,523.946144468089,960.767735213041,584.8106845758331,204865419.60040766,584.3306991769981,1.8337146772754938,0.0034998151940541216,-1.3953471577642456,241408.08133310312,416842.069183572,204865419.60040763,341442.3660006794,122919251760.24457,158265404.98725283,2020441.2920524264,8478514.828951987,219772.46935249888,75121.09044841438,1
signal_347,526.0040466872852,961.072911024094,586.9801371832962,206387449.89176804,586.497300209427,1.8271207552048772,0.003473586879629311,-1.396936007350573,242458.73290101197,385130.8328528506,206387449.89176813,343979.0831529469,123832469935.06085,122681928.42257582,27751829.958377853,8598064.57558185,210233.30051342992,79099.51909791052,1
signal_348,527.9742175672452,964.735020756722,589.0555246652684,207850013.61189544,588.5717367943852,1.8272388852659247,0.0034608487014485692,-1.3989756190381444,243264.51675229482,403442.1520039381,207850013.61189544,346416.68935315905,124710008167.13727,165511120.91568258,6442505.656720736,8448683.283583544,213780.54337271934,79186.82749990767,1
signal_349,528.2323387343188,965.955724000931,589.4899390781063,208155605.1065815,589.0042516917591,1.828656924556016,0.0034618420540809837,-1.3983866490377053,243462.7544085474,400577.1588031227,208155605.10658157,346926.0085109693,124893363063.94894,84558264.82068981,77020314.2495242,8856698.217985041,228907.98439610773,78800.06473010694,1
signal_350,530.8726181262732,972.059240221977,592.4094229656323,210223304.70560756,591.9224396061919,1.8310592918747286,0.0034491500020051766,-1.3998532452804935,244660.4483462993,399731.57497135445,210223304.70560756,350372.17450934596,126133982823.36452,112622667.31964639,37296061.264670774,8695919.222662387,225669.01655331504,88921.78362694645,1
signal_351,528.8144548874596,964.735020756722,589.9978427723677,208513559.0261382,589.5104735090777,1.8243355714662401,0.0034498595010124837,-1.4017024371576514,243718.77306169138,398823.15752372425,208513559.0261381,347522.5983768968,125108135415.68289,193403972.73330304,1196005.7089220835,8689564.488647569,219029.97678888784,78555.50292272674,1
signal_352,528.258004245758,963.20914170146,589.206466365322,207956886.85435796,588.7230345620341,1.8233687591288301,0.0034516632866400565,-1.4012127161096362,243335.1973466026,411224.3579204114,207956886.85435796,346594.81142392993,124774132112.61478,135181669.59398305,15569023.353564192,8528026.65703993,213995.63996811575,77380.19826436538,1
signal_353,531.966164782544,971.448888599873,593.381001885146,210913295.02148712,592.8930412554571,1.826147888554115,0.00343282714099045,-1.4036274867963625,245124.05080808917,412113.61958054604,210913295.02148712,351522.1583691452,126547977012.8923,135777204.28805748,20803734.715156294,8840240.796746764,221933.6577779265,83546.03390689888,1
signal_354,531.962865417699,971.448888599873,593.3437393069725,210886034.07091278,592.8547237321478,1.8261592147735501,0.003432869723603063,-1.4047631348704939,245110.091611363,416308.45982366963,210886034.07091275,351476.72345152125,126531620442.54762,190334346.18733573,2590066.4295284487,8467917.09274139,233234.1052753649,82629.22778767045,1
signal_355,530.0895677384237,967.481603056192,591.0403380760972,209251327.8078194,590.5524642341545,1.8251285479619215,0.0034430569078140083,-1.4057954590832036,244016.95100688902,446111.66956201463,209251327.80781943,348752.2130130324,125550796684.69167,189813146.53106004,2300112.987663038,8481031.476946969,235541.5272616057,84479.06020988902,1
signal_356,531.1965996994575,967.786778867245,592.3371249506965,210169910.0200625,591.8472635459007,1.821899423706408,0.0034298024963586166,-1.4073473235939098,244563.645454862,441172.5153632952,210169910.02006257,350283.1833667709,126101946012.03752,193959221.62341076,1452477.8761480157,8657108.158370519,223055.23916399496,85532.75700230997,1
signal_357,533.4719463904698,972.669591844082,594.9298981349614,212016525.93123752,594.4416510912257,1.8232816147601987,0.003417764752386182,-1.4053522883952787,245696.48998989162,425304.908020272,212016525.93123755,353360.8765520626,127209915558.74252,161879751.3503157,2194438.71478922,8612083.411240198,221185.5600332914,87600.71003490087,1
signal_358,532.2214817982415,969.617833733559,593.4987326859002,210996023.73786265,593.009308158906,1.821831449676676,0.0034230701164507105,-1.405596107507052,245038.46757866783,441521.581494726,210996023.73786268,351660.03956310445,126597614242.71759,178621701.30368894,6514248.568924859,8869516.403112276,221257.33895228762,84052.28510810403,1
signal_359,532.2072536732753,969.007482111454,593.5280407114589,211018085.02717644,593.0403092359131,1.820733324139044,0.003421098287504366,-1.4055543877372512,245063.12063339746,430274.62208691204,211018085.02717644,351696.8083786274,126610851016.30588,118022147.61239609,33038175.70320339,8654364.230620667,219619.2131973433,82967.18444454708,1
signal_360,514.9714459042748,947.645175337791,575.1934071874842,198181343.60192534,574.7192700236719,1.840189748139829,0.0035733821025911634,-1.389271603034068,237462.79036666162,371323.65579988755,198181343.60192525,330302.2393365421,118908806161.15515,183978451.49572408,1027923.7604952276,8366768.880814619,197955.9683566476,69077.00120693754,1
signal_361,517.4804862845938,950.391757637262,577.897709209287,200050207.47770444,577.4227328940564,1.836575064812365,0.0035490711504864774,-1.3898500277864483,238612.89763718963,368892.639464359,200050207.4777044,333417.01246284065,120030124486.62268,140410653.09713292,13612016.794533499,8435410.651510073,201281.12157017784,69904.69383090534,1
signal_362,520.3745702260733,957.715977102518,580.8011050617538,202064067.62223396,580.3218469410372,1.8404357781865563,0.0035367519542451723,-1.3945287339376864,239745.41906197893,408313.78938549204,202064067.622234,336773.4460370566,121238440573.3404,187013749.28153664,1200454.4472875532,8469441.033147823,214513.79788030311,67395.40319128141,1
signal_363,523.4868414595724,959.24185615778,584.238718355673,204464223.82113335,583.7582602144106,1.8324087258492436,0.0035003911860328136,-1.394567205228414,241249.1796235986,395093.2387879625,204464223.82113335,340773.70636855555,122678534292.68002,159020754.7758854,10857972.812686373,8798140.180902861,211638.77616917924,74589.41127961848,1
signal_364,522.9891572808226,960.462559401989,583.681456846158,204072834.85910386,583.1992724891209,1.8364865619695094,0.0035115193812390944,-1.3950105628465133,240984.13375784026,409042.1148344892,204072834.85910392,340121.39143183985,122443700915.46234,156511150.58379516,2029412.953794157,8448464.002735665,220268.2498364392,74053.02776636666,1
signal_365,523.364523528417,959.547031968832,584.0832811466619,204354357.8158376,583.6014019514769,1.8334200902647384,0.003503141706862731,-1.3954294588814817,241090.4213502215,421563.37297849596,204354357.81583762,340590.59635972936,122612614689.50256,184666970.5317646,2393051.9996468127,8723722.639433164,219558.42201391218,75983.13696578692,1
signal_366,524.900822717448,961.378086835146,585.7633587585847,205533294.35358196,585.282402425789,1.8315423509112156,0.003489311259657002,-1.3952353958029975,241819.59593759003,413410.9031194181,205533294.35358196,342555.49058930326,123319976612.14917,157785962.8061861,2025351.1856722469,8575630.886646312,215117.3414812765,78146.50277812261,1
signal_367,525.2906915225088,962.293614268303,586.2606455176049,205881820.29132742,585.7784283773279,1.8319258837029448,0.0034874516401447527,-1.3970716457894263,242143.95119194352,389009.26330149826,205881820.29132742,343136.36715221236,123529092174.79646,116296679.93966454,31714370.73980343,8546855.810854185,216650.00176299678,76695.18855599765,1
signal_368,527.8691661062836,964.429844945669,588.913486011553,207749804.96949935,588.4298385951936,1.8270243970860882,0.003461131118081306,-1.3980133385741171,243207.09525294334,402748.1073947926,207749804.9694994,346249.67494916567,124649882981.69962,166490432.45887643,4553266.988560567,8433922.031495921,220268.24035486154,78106.22441917604,1
signal_369,527.9716610226035,965.650548189879,589.223107065837,207967439.10951024,588.737971015842,1.8289817796651355,0.003464166573112403,-1.397985689396715,243342.51715385154,404441.7735956853,207967439.10951024,346612.3985158504,124780463465.70615,117556555.63901755,29492545.159869213,8865250.451467887,225707.82544268185,76617.56346260935,1
signal_370,525.3351896218459,971.14371278882,586.0820705331024,205756754.2688336,585.600481370524,1.8486172865896957,0.003518929101095233,-1.3966743409605686,241846.2576971749,432517.43558822526,205756754.26883364,342927.92378138937,123454052561.30017,97565720.53384522,48464344.62313743,8508591.464410454,237306.67226279288,68860.78487551675,1
signal_371,529.5407733177642,965.650548189879,590.6527013313934,208976921.91986945,590.1651208487749,1.8235622200340298,0.0034436672526815147,-1.4017815869094652,243994.06547318576,399374.6391509181,208976921.91986948,348294.86986644915,125386153151.92166,193158292.5084797,1371590.4619283243,8659516.80764348,220658.29287372375,81023.03170599388,1
signal_372,529.2986805872123,966.566075623035,590.4506674160351,208835816.39699402,589.9658413798124,1.8261259872227744,0.003450086036860779,-1.4012343843894426,243871.51318972942,406457.2632542744,208835816.39699417,348059.6939949903,125301489838.19649,150243746.60367393,11960697.424701646,8498476.935306164,211051.33289220545,80686.53647412363,1
signal_373,531.935908221056,971.754064410925,593.4115295019074,210935046.89170152,592.9236135339604,1.8268254678665052,0.0034342961992844694,-1.4044576965643407,245153.02579868396,407721.2988276325,210935046.89170155,351558.41148616927,126561028135.02094,149580845.47363108,15831040.478895854,8850154.274942448,218669.6855676125,84204.42980600787,1
signal_374,531.0636006149153,969.312657922506,592.3632993374448,210189775.1502056,591.8752334039746,1.8252289496025422,0.0034369309956267394,-1.4044464184141296,244685.4214880272,420739.59537809395,210189775.1502056,350316.29191700934,126113865090.12335,188090822.38568884,3041566.887568068,8454500.899188213,224171.28760201528,81692.75134621083,1
signal_375,530.7441832660138,968.091954678297,591.9405926106878,209889641.00260025,591.4525072545276,1.8240274414709516,0.0034367356232649143,-1.4058595662561115,244414.88549555774,439971.35820512654,209889641.00260028,349816.06833766715,125933784601.56017,188851606.02264684,2706040.8154479833,8493216.437911965,224595.60992240312,88395.9682337578,1
signal_376,531.3708109313746,967.17642724514,592.5259999426121,210304271.53686163,592.03641714687,1.8201534735223697,0.0034253922798884004,-1.4074893746799506,244648.7646300742,444585.65530246595,210304271.53686163,350507.11922810273,126182562922.11697,192650792.2690582,1830817.4735130095,8587308.832309103,228049.55214907567,87270.7740256417,1
signal_377,532.6456761756043,971.448888599873,593.860423472263,211255149.6268962,593.3733361424551,1.823818219223848,0.0034240740154296606,-1.4050602895442899,245217.60455106263,430617.8024420154,211255149.6268962,352091.916044827,126753089776.13776,160430783.7224537,2538526.892198912,8681098.942241196,216704.5066737012,82819.47967825408,1
signal_378,533.4589831249416,972.36441603303,594.994401928581,212060598.22031578,594.5034317539244,1.8227538513589754,0.003416858482130139,-1.4059847539036554,245692.22382860034,436687.73096318985,212060598.22031575,353434.3303671929,127236358932.18945,190164486.22111732,3013333.009004535,8860657.730552118,222709.77818174835,89831.70273797186,1
signal_379,532.5030131903787,969.617833733559,593.844943524329,211243640.10184723,593.3571719488008,1.8208682574851542,0.003419451556857507,-1.4058256570937735,245206.94634734694,428630.9773180781,211243640.10184723,352072.7335030787,126746184061.10834,104727216.24895105,45260372.65994686,8613347.046304718,222950.50075373083,81830.02470343505,1
signal_380,514.8882787893216,948.865878582001,575.1383131614216,198143287.5359167,574.6640867148922,1.8428577958952748,0.0035791410910119446,-1.3885943188209202,237424.01998618586,373819.4438602259,198143287.53591672,330238.81255986117,118885972521.55002,184573173.15288967,869094.4669740244,8335705.265518624,200830.2786278931,68685.92119773006,1
